epoch,accuracy,loss,top2_acc,val_accuracy,val_loss,val_top2_acc
0,0.5725812315940857,0.6569568514823914,0.7848996520042419,0.31553876399993896,3.1023004055023193,0.5249671339988708
1,0.6019709706306458,0.6161702871322632,0.8095467686653137,0.3162779211997986,3.0869784355163574,0.5294020771980286
2,0.6063645482063293,0.6069089770317078,0.8154493570327759,0.3216162919998169,2.9038400650024414,0.5324408411979675
3,0.6116716861724854,0.5987342000007629,0.8184571266174316,0.3249835669994354,2.6044533252716064,0.5435282588005066
4,0.6167736053466797,0.5940461158752441,0.8225119113922119,0.3387812077999115,2.2661423683166504,0.5602825284004211
5,0.6160139441490173,0.5954833626747131,0.822748064994812,0.3584100008010864,1.9233726263046265,0.5824573040008545
6,0.6171636581420898,0.5947219729423523,0.8221834301948547,0.3540571630001068,1.9533264636993408,0.5864816308021545
7,0.6183339357376099,0.5936051607131958,0.822809636592865,0.355699747800827,1.9299761056900024,0.5840998888015747
