epoch,accuracy,loss,top2_acc,val_accuracy,val_loss,val_top2_acc
0,0.5945327877998352,0.5037309527397156,0.8055384159088135,0.3701106607913971,2.704700231552124,0.5975676774978638
1,0.6294424533843994,0.46808379888534546,0.8359012007713318,0.3701106607913971,2.7136893272399902,0.5991015434265137
2,0.6362764835357666,0.4608824551105499,0.8390101194381714,0.374493271112442,2.576875686645508,0.6007450222969055
3,0.6397277116775513,0.45178449153900146,0.8438445925712585,0.3746028244495392,2.500704050064087,0.6010737419128418
4,0.642658531665802,0.45019957423210144,0.8456112742424011,0.37504109740257263,2.3416972160339355,0.605675458908081
5,0.6445211172103882,0.450510174036026,0.8472684621810913,0.3805193305015564,2.128551959991455,0.6109346151351929
6,0.6474793553352356,0.44735464453697205,0.8481312394142151,0.39158540964126587,1.8406072854995728,0.6222198009490967
7,0.6451374292373657,0.4519577920436859,0.847460150718689,0.3987071216106415,1.6681039333343506,0.6328476071357727
